Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Module,Target_Module
816,809,lucene/src/java/org/apache/lucene/search/function/ReverseOrdFieldSource.java,lucene/src/java/org/apache/lucene/search/function/DocValues.java,getValues,DocValues,function,type,Return,1,TRUE,20120,19998,search,search
816,809,lucene/src/java/org/apache/lucene/search/function/ReverseOrdFieldSource.java,lucene/src/java/org/apache/lucene/search/function/DocValues.java,getValues,DocValues,function,type,Create,1,TRUE,20120,19998,search,search
1346,475,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttribute.java,incrementToken,buffer,function,function,Call,2,TRUE,36355,9937,analysis,analysis
1346,475,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttribute.java,incrementToken,setLength,function,function,Call,2,TRUE,36355,9941,analysis,analysis
1346,475,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttribute.java,,CharTermAttribute,file,type,Import,1,FALSE,,9942,analysis,analysis
1346,475,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttribute.java,HungarianLightStemFilter,CharTermAttribute,type,type,Use,1,TRUE,36356,9942,analysis,analysis
1346,475,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttribute.java,HungarianLightStemFilter,CharTermAttribute,type,type,Contain,1,TRUE,36356,9942,analysis,analysis
1346,473,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/TokenStream.java,,TokenStream,file,type,Import,1,FALSE,,9921,analysis,analysis
1346,473,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/TokenStream.java,HungarianLightStemFilter,TokenStream,function,type,Parameter,1,TRUE,36354,9921,analysis,analysis
1346,472,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/TokenFilter.java,HungarianLightStemFilter,TokenFilter,function,type,Call,1,TRUE,36354,9912,analysis,analysis
1346,472,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/TokenFilter.java,,TokenFilter,file,type,Import,1,FALSE,,9912,analysis,analysis
311,315,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/surround/query/SimpleTerm.java,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/surround/query/SrndQuery.java,SimpleTerm,SrndQuery,type,type,Extend,1,TRUE,6699,6778,queryparser,queryparser
1346,472,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/TokenFilter.java,incrementToken,input,function,var,Use,1,TRUE,36355,9913,analysis,analysis
