Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Module,Target_Module
57,54,main/java/org/apache/commons/imaging/common/mylzw/MyLzwDecompressor.java,main/java/org/apache/commons/imaging/common/mylzw/MyBitInputStream.java,decompress,MyBitInputStream,function,type,Contain,1.0,True,1236.0,1149.0,common,common
253,303,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoRational.java,TiffEpTagConstants,TagInfoRational,type,type,Call,2.0,True,5569.0,6553.0,tiff,tiff
253,303,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoRational.java,,TagInfoRational,file,type,Import,1.0,False,,6553.0,tiff,tiff
253,303,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoRational.java,TiffEpTagConstants,TagInfoRational,type,type,Create,2.0,True,5569.0,6553.0,tiff,tiff
253,303,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoRational.java,TiffEpTagConstants,TagInfoRational,type,type,Contain,2.0,True,5569.0,6553.0,tiff,tiff
253,304,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoRationals.java,TiffEpTagConstants,TagInfoRationals,type,type,Call,2.0,True,5569.0,6564.0,tiff,tiff
253,304,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoRationals.java,,TagInfoRationals,file,type,Import,1.0,False,,6564.0,tiff,tiff
253,304,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoRationals.java,TiffEpTagConstants,TagInfoRationals,type,type,Create,2.0,True,5569.0,6564.0,tiff,tiff
253,304,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoRationals.java,TiffEpTagConstants,TagInfoRationals,type,type,Contain,2.0,True,5569.0,6564.0,tiff,tiff
91,10,main/java/org/apache/commons/imaging/formats/ico/IcoImageParser.java,main/java/org/apache/commons/imaging/ImagingConstants.java,,,file,var,Import,2.0,False,,,ico,base
91,10,main/java/org/apache/commons/imaging/formats/ico/IcoImageParser.java,main/java/org/apache/commons/imaging/ImagingConstants.java,writeImage,PARAM_KEY_FORMAT,function,var,Use,3.0,True,2110.0,296.0,ico,base
91,10,main/java/org/apache/commons/imaging/formats/ico/IcoImageParser.java,main/java/org/apache/commons/imaging/ImagingConstants.java,writeImage,PARAM_KEY_PIXEL_DENSITY,function,var,Use,3.0,True,2110.0,297.0,ico,base
